r ankle_X,r ankle_Y,r knee_X,r knee_Y,r hip_X,r hip_Y,l hip_X,l hip_Y,l knee_X,l knee_Y,l ankle_X,l ankle_Y,pelvis_X,pelvis_Y,thorax_X,thorax_Y,upper neck_X,upper neck_Y,head top_X,head top_Y,r wrist_X,r wrist_Y,r elbow_X,r elbow_Y,r shoulder_X,r shoulder_Y,l shoulder_X,l shoulder_Y,l elbow_X,l elbow_Y,l wrist_X,l wrist_Y,Activity
-0.09451219512195122,0.5532569830931654,-0.051829268292682924,0.25042158182111696,-0.19817073170731708,-0.01514177006360242,0.19817073170731708,0.01514177006360242,0.21036585365853658,0.3016706497286944,0.125,0.5625749954399977,0.003048780487804878,0.0011647515433540325,0.14939024390243902,-0.29934114664198636,0.17189329268292639,-0.31034548627328656,0.4317652439024395,-0.4374250045600023,-0.5579268292682927,-0.06173183179776372,-0.5396341463414634,-0.22945605404074437,-0.14329268292682926,-0.31797717133565084,0.4420731707317073,-0.2807051219483218,0.4115853658536585,-0.17820698613316696,0.4115853658536585,-0.026789285497142747,hacky sack
-0.22264150943396227,0.5835486625590748,-0.24150943396226415,0.3371153009089791,-0.22264150943396227,-0.003461142719804714,0.22264150943396227,0.003461142719804714,0.12075471698113208,0.21389862008393132,0.1320754716981132,0.4866366664045428,0.0,0.0006922285439609428,0.022641509433962263,-0.24712559019405658,0.023048301886792442,-0.2453191505857361,-0.015501132075471689,-0.4164513374409252,-0.5245283018867924,0.08375965381927408,-0.4490566037735849,-0.08652856799511785,-0.3132075471698113,-0.24574113310613468,0.3584905660377358,-0.24989450436990035,0.4490566037735849,-0.10314205305018048,0.47547169811320755,0.07683736837966465,hacky sack
-0.5515463917525774,0.48894348894348894,-0.6649484536082474,0.25307125307125306,-0.29381443298969073,-0.004914004914004914,0.29381443298969073,0.004914004914004914,-0.15979381443298968,0.3316953316953317,0.3247422680412371,0.5577395577395577,0.005154639175257732,0.0,-0.3247422680412371,-0.24324324324324326,-0.36597938144329895,-0.26535626535626533,-0.6443298969072165,-0.44226044226044225,-0.3556701030927835,0.04914004914004914,-0.3247422680412371,-0.06142506142506143,-0.4896907216494845,-0.23587223587223588,0.03608247422680412,-0.25307125307125306,0.33505154639175255,-0.06142506142506143,-0.11855670103092783,0.044226044226044224,hacky sack
0.21755725190839695,0.5700079972228953,-0.09541984732824428,0.3112051166826689,0.14885496183206107,0.007486033734634648,-0.14885496183206107,-0.007486033734634648,-0.5381679389312977,0.2555945803682401,-0.3931297709923664,0.5186751944711149,0.003816793893129771,0.0010694333906620926,-0.17938931297709923,-0.22137271186705318,-0.273875572519084,-0.2779729018412007,-0.5276511450381679,-0.42999200277710464,0.42366412213740456,0.058818836486415095,0.4618320610687023,-0.1165682395821681,0.0648854961832061,-0.23634477933632247,-0.42366412213740456,-0.20853951117910804,-0.27099236641221375,-0.08876297142495368,-0.37786259541984735,0.04170790223582161,hacky sack
-0.006024096385542169,0.5953216975135177,-0.05421686746987952,0.3373489619243267,-0.18072289156626506,0.008819580703903965,0.18072289156626506,-0.008819580703903965,0.18072289156626506,0.07937622633513569,0.21084337349397592,0.34837343780420665,0.0,0.0,0.024096385542168676,-0.23151399347747909,0.02288373493975936,-0.23474129854655512,-0.040956024096385865,-0.40467830248648234,-0.6204819277108434,0.1543426623183194,-0.4578313253012048,-0.041893008343543835,-0.23493975903614459,-0.21828462242162314,0.27710843373493976,-0.24694825970931103,0.26506024096385544,-0.13890839608648745,0.3795180722891566,-0.03307342763963987,hacky sack
0.0803921568627451,0.5281605259122096,-0.06470588235294118,0.3198036211945489,-0.1392156862745098,0.04118683000232827,0.1392156862745098,-0.04118683000232827,0.20588235294117646,0.1211377353009655,0.15490196078431373,0.4070227906112441,0.00196078431372549,0.0,-0.18627450980392157,-0.3004215835463944,-0.19418901960784304,-0.30828754125042734,-0.3587521568627452,-0.4718394740877905,-0.707843137254902,-0.06299162235650206,-0.4647058823529412,-0.17686109353940963,-0.37058823529411766,-0.2689257723681434,-0.00196078431372549,-0.33434014943066476,0.29215686274509806,-0.23016169707183445,0.0803921568627451,-0.16474732000931308,hacky sack
-0.21363636363636362,0.49063666150905616,-0.06818181818181818,0.2524290070082825,-0.19545454545454546,0.014221352507508875,0.19545454545454546,-0.014221352507508875,0.5318181818181819,0.1351028488213343,0.32272727272727275,0.35197847456084463,0.004545454545454545,0.0,-0.031818181818181815,-0.3128697551651952,0.025837272727272875,-0.35102848821334304,0.265071818181818,-0.5093633384909438,-0.42272727272727273,-0.02844270501501775,-0.4681818181818182,-0.17421156821698372,-0.2318181818181818,-0.3270911076727041,0.1590909090909091,-0.29864840265768633,0.20454545454545456,-0.20976494948575589,0.4954545454545455,-0.1173261581869482,hacky sack
-0.10233572469572767,0.5758670732565253,0.08822045232390316,0.32058579335930276,-0.03175936283660514,0.0029683869755490993,0.03175936283660514,-0.0029683869755490993,-0.024701726650692885,0.34433288916369553,-0.32818008264491977,0.18403999248404418,0.0035288180929561267,0.0,-0.06704754376616641,-0.23747095804392795,-0.022517388251152945,-0.27046962553501463,0.18484302052713478,-0.4241329267434747,-0.8151569794728653,-0.023747095804392795,-0.5187362596645506,-0.11279870507086578,-0.2011426312984992,-0.23450257106837885,0.06704754376616641,-0.24340773199502616,-0.017644090464780632,-0.10983031809531668,-0.08116281613799091,0.0,hacky sack
-0.08582089552238806,0.1968421195959438,-0.041044776119402986,-0.057720621535652696,-0.1828358208955224,-0.031080334673043757,0.1828358208955224,0.031080334673043757,0.17537313432835822,0.33892364952985815,0.041044776119402986,0.5698061356724688,0.0037313432835820895,0.0014800159368116076,0.06343283582089553,-0.23236250207942238,0.06749552238805967,-0.2565335303530548,0.09668358208955227,-0.4301938643275311,-0.3917910447761194,0.05180055778840626,-0.2873134328358209,-0.09028097214550806,-0.19776119402985073,-0.2353225339530456,0.3246268656716418,-0.22940247020579918,0.48134328358208955,-0.10804116338724735,0.6082089552238806,-0.016280175304927685,hacky sack
0.24100719424460432,0.2876673828625609,0.1618705035971223,0.02876673828625609,-0.20503597122302158,-0.005753347657251218,0.20503597122302158,0.005753347657251218,0.37050359712230213,0.25027062309042797,0.12589928057553956,0.5062945938381072,0.0035971223021582736,0.0,0.16906474820143885,-0.2905440566911865,0.20961510791366916,-0.32039328733915434,0.44506115107913663,-0.49370540616189285,-0.38489208633093525,-0.060410150401137785,-0.39928057553956836,-0.22150388480417188,-0.10431654676258993,-0.31643412114881697,0.4352517985611511,-0.2675306660621816,0.4352517985611511,-0.1610937344030341,0.6007194244604317,-0.05465680274388657,hacky sack
-0.05102040816326531,0.6027769330528813,0.04081632653061224,0.3285134285138203,0.14795918367346939,0.021097192656850845,-0.14795918367346939,-0.021097192656850845,-0.2602040816326531,0.2531663118822101,0.11224489795918367,0.2802912738695898,0.0,0.0,0.025510204081632654,-0.30138846652644063,-0.0059857142857143286,-0.27788709807210843,0.15394489795918373,-0.39722306694711873,0.5357142857142857,-0.024111077322115253,0.32653061224489793,-0.1446664639326915,0.22448979591836735,-0.2772773892043254,-0.17346938775510204,-0.3254995438485559,-0.40816326530612246,-0.2260413498948305,-0.4642857142857143,-0.0904165399579322,hacky sack
0.174419887150333,0.2310152084586793,-0.16928989046944085,0.2744103304895914,-0.1949398738739016,-0.008934289829893674,0.1949398738739016,0.008934289829893674,0.17954988383122514,0.30504218133494115,0.0,0.5756235304688638,0.0,0.001276327118556239,0.20006987055479375,-0.3101474898091661,0.2414591967758996,-0.32099856770570756,0.6357702356566576,-0.4243764695311361,-0.3077998008535288,-0.06764533728348068,-0.3642297643433424,-0.19272539490199211,-0.030779980085352883,-0.3484373033658533,0.4309197211949404,-0.271857676252479,0.31292979753442096,-0.10082984236594289,0.27701982076817594,0.04467144914946837,hacky sack
0.014124293785310734,0.24278531362704905,-0.2401129943502825,0.013837504921748909,-0.12146892655367232,-0.026417054850611552,0.12146892655367232,0.026417054850611552,0.1384180790960452,0.280523963413637,0.10451977401129943,0.55224224187707,0.002824858757062147,0.0012579549928862645,0.01977401129943503,-0.26039668352745676,0.020691525423728763,-0.26172885786492334,0.14880000000000004,-0.4477577581229299,-0.307909604519774,-0.0037738649786587934,-0.3135593220338983,-0.1346011842388303,-0.2175141242937853,-0.2679444134847743,0.2570621468926554,-0.2553648635559117,0.5056497175141242,-0.11195799436687753,0.6864406779661016,-0.021385234879066496,hacky sack
0.1108433734939759,0.24934725848563968,-0.20722891566265061,0.24673629242819844,-0.0963855421686747,0.0013054830287206266,0.0963855421686747,-0.0013054830287206266,-0.05542168674698795,0.26762402088772846,-1.0,-1.0,0.0,0.0013054830287206266,-0.007228915662650603,-0.41906005221932113,-0.008731566265060267,-0.4305825065274151,-0.03705156626506022,-0.6477464751958225,-0.2746987951807229,-0.0639686684073107,-0.2216867469879518,-0.28067885117493474,-0.14698795180722893,-0.4347258485639687,0.13012048192771083,-0.40339425587467365,0.236144578313253,-0.24412532637075718,0.29397590361445786,-0.037859007832898174,hacky sack
-0.0017006802721088435,0.5322222222222223,-0.0391156462585034,0.22555555555555556,-0.07993197278911565,-0.0011111111111111111,0.07993197278911565,0.0011111111111111111,0.31462585034013607,0.28555555555555556,0.02891156462585034,0.3411111111111111,0.0017006802721088435,0.0011111111111111111,0.008503401360544218,-0.33,0.00510204081632653,-0.33,0.0391156462585034,-0.4677777777777778,-0.4166666666666667,0.005555555555555556,-0.28741496598639454,-0.13,-0.1649659863945578,-0.3233333333333333,0.17857142857142858,-0.3388888888888889,0.4880952380952381,-0.19,0.5833333333333334,-0.03888888888888889,hacky sack
-0.38262251943352116,0.09114347463989782,-0.0061713309586051805,-0.11677757688236909,-0.12342661917210361,-0.019937635077477648,0.12342661917210361,0.019937635077477648,0.13576928108931396,0.31900216123964237,0.030856654793025903,0.5810396508293486,0.0,0.0,0.19748259067536578,-0.2534927888422158,0.2157521988452205,-0.26461571062858236,0.4692655375599545,-0.4189603491706513,-0.5307344624400455,-0.019937635077477648,-0.3702798575163108,-0.1708940149498084,-0.01851399287581554,-0.2819751246671839,0.41347917422654706,-0.22501045301724776,0.41347917422654706,-0.10538464255238186,0.44433582901957297,0.03417880298996168,hacky sack
0.6019417475728155,0.25187579223001644,0.4174757281553398,-0.001240767449408948,-0.1941747572815534,-0.033500721134041594,0.1941747572815534,0.033500721134041594,0.21359223300970873,0.3163956995992817,0.05825242718446602,0.5844014686716145,0.0,0.001240767449408948,0.10679611650485436,-0.20968969895011222,0.15974271844660212,-0.264342030947718,0.306276699029126,-0.4155985313283855,-0.33980582524271846,0.06824220971749213,-0.39805825242718446,-0.08561295400921741,-0.1553398058252427,-0.23202351303947327,0.36893203883495146,-0.18735588486075114,0.47572815533980584,-0.07816834931276372,0.5825242718446602,-0.008685372145862636,hacky sack
-0.2826086956521739,0.4161849710982659,-0.32608695652173914,0.2254335260115607,-0.21739130434782608,0.0,0.21739130434782608,0.0,0.08695652173913043,0.23121387283236994,0.15217391304347827,0.4508670520231214,0.0,0.0,0.15217391304347827,-0.28901734104046245,0.09161739130434685,-0.26548439306358396,0.49533913043478356,-0.4223768786127166,-0.06521739130434782,-0.5491329479768786,-0.4782608695652174,-0.42196531791907516,-0.21739130434782608,-0.3063583815028902,0.5217391304347826,-0.27167630057803466,0.34782608695652173,-0.3930635838150289,0.15217391304347827,-0.5202312138728323,basketball
-0.05872756933115824,0.26127527216174184,-0.11745513866231648,0.13063763608087092,0.0016313213703099511,0.006220839813374806,-0.0016313213703099511,-0.006220839813374806,-0.06199021207177814,0.13841368584758942,-0.02773246329526917,0.28149300155520995,0.0,0.0,-0.0065252854812398045,-0.13374805598755832,-0.00513980424143561,-0.1272541213063764,-0.027486623164763413,-0.23199937791601863,-0.08809135399673736,-0.003110419906687403,-0.02773246329526917,-0.07153965785381027,-0.0016313213703099511,-0.1321928460342146,-0.011419249592169658,-0.1368584758942457,-0.11419249592169657,-0.19284603421461896,-1.0,-1.0,basketball
-0.6710526315789473,0.10967648179781689,-0.5723684210526315,-0.19193384314617956,-0.13157894736842105,-0.01827941363296948,0.13157894736842105,0.01827941363296948,-0.3881578947368421,-0.1370956022472711,-0.4473684210526316,0.17822428292145245,0.0,0.0,-0.1513157894736842,-0.45698534082423703,-0.18715263157894743,-0.5491803053941635,-0.29311052631578943,-0.8217757170785476,-0.868421052631579,-0.11881618861430163,-0.5855263157894737,-0.23763237722860325,-0.39473684210526316,-0.44327578059950995,0.09210526315789473,-0.47069490104896416,-0.125,-0.16908457610496772,-0.4407894736842105,-0.06854780112363555,"rowing, stationary"
-0.8806706114398422,0.12071738754522825,-0.5216962524654832,-0.10114159497032636,0.008875739644970414,-0.011962984351328925,-0.008875739644970414,0.011962984351328925,-0.5177514792899408,-0.09026615465093643,-0.9102564102564102,0.159868972695032,0.0009861932938856016,0.0010875440319389933,0.07790927021696252,-0.4730816538934621,0.046915779092702135,-0.5628007738963332,-0.04888816568047334,-0.840131027304968,-0.3816568047337278,-0.25122267137790744,-0.131163708086785,-0.26209811169729735,0.06607495069033531,-0.4970076225961199,0.08974358974358974,-0.4513307732546822,-0.10749506903353057,-0.1750945891421779,-0.4289940828402367,-0.1946703817170798,"rowing, stationary"
-0.634393063583815,0.14944213928686664,-0.5505780346820809,-0.2988842785737333,0.030346820809248554,-0.01811419870143838,-0.030346820809248554,0.01811419870143838,-0.611271676300578,-0.25812733149549694,-0.6632947976878613,0.19699191087814238,0.001445086705202312,0.0,-0.16329479768786126,-0.4777619907504373,-0.1952294797687861,-0.5306497902715431,-0.35968381502890173,-0.8030080891218576,-0.9263005780346821,-0.1811419870143838,-0.47832369942196534,-0.2762415301969353,-0.08526011560693642,-0.5004047391272353,-0.24421965317919075,-0.45738351721131915,-0.6170520231213873,-0.1811419870143838,-0.9696531791907514,-0.14944213928686664,"rowing, stationary"
-0.8021235521235521,0.12869585714488918,-0.45656370656370654,-0.08353941604141929,-0.03571428571428571,-0.029351686717255427,0.03571428571428571,0.029351686717255427,-0.4874517374517375,-0.022578220551734945,-0.8465250965250966,0.2032039849656145,0.0009652509652509653,0.0,0.111003861003861,-0.43350183459331093,0.09270482625482612,-0.5059673108007208,0.019264285714285845,-0.7967960150343855,-0.31177606177606176,-0.19191487468974702,-0.07818532818532818,-0.19643051880009402,0.06660231660231661,-0.4583378772002194,0.15347490347490347,-0.410923614041576,-0.06467181467181467,-0.07225030576555182,-0.33494208494208494,-0.13546932331040967,"rowing, stationary"
-0.2713178294573643,0.11108332037361263,-0.36175710594315247,-0.32847218390046745,0.06976744186046512,-0.03224999623750044,-0.06976744186046512,0.03224999623750044,-0.48578811369509045,-0.3332499611208379,-0.32558139534883723,0.15169442674676134,0.0,0.001194444305092609,-0.165374677002584,-0.5004721638338031,-0.17870878552971578,-0.5491942637051137,-0.2605677002583979,-0.8483055732532386,-0.8062015503875969,-0.24963885976435526,-0.4160206718346253,-0.34280551556157873,-0.06976744186046512,-0.5243610499356554,-0.26098191214470284,-0.47658327773195097,-0.5658914728682171,-0.2926388547476892,-0.9302325581395349,-0.21858330783194743,"rowing, stationary"
-0.6349840255591054,0.16707965329686714,-0.34584664536741216,-0.012852281022835933,-0.05830670926517572,-0.07828207532090978,0.05830670926517572,0.07828207532090978,-0.347444089456869,0.05958784837860297,-0.6669329073482428,0.24419333943388274,0.0007987220447284345,0.0011683891838941759,0.24041533546325877,-0.40075749007570227,0.23108083067092655,-0.44997097721267204,0.1730725239616613,-0.7558066605661172,0.12220447284345048,-0.21848877738821088,0.3011182108626198,-0.09931308063100494,0.19249201277955272,-0.39141037660454886,0.28833865814696485,-0.412441381914644,0.3330670926517572,-0.0338832863329311,0.1269968051118211,-0.19044743697475064,"rowing, stationary"
0.508,0.09738197415393876,0.444,-0.053117440447602964,0.228,-0.01549258679721753,-0.228,0.01549258679721753,-0.052,-0.0663968005595037,0.136,0.07082325393013729,0.0,0.0,-0.04,-0.5001892308815946,-0.04790639999999985,-0.6134422535959401,-0.06809360000000016,-0.9026180258460612,0.576,-0.37403530981853755,0.508,-0.39174112330107186,0.344,-0.5112553643081785,-0.424,-0.4913363241403274,-0.16,-0.4514982438046252,0.12,-0.400594030042339,"rowing, stationary"
0.40625,0.13183475986298493,0.42410714285714285,-0.26366951972596986,0.11160714285714286,0.03877492937146615,-0.11160714285714286,-0.03877492937146615,0.36160714285714285,-0.2559145338516766,0.28125,0.16285470336015784,0.004464285714285714,0.0,0.22767857142857142,-0.4885641100804735,0.24244107142857171,-0.5199772313614731,0.3914874999999997,-0.8371452966398422,0.8883928571428571,-0.1550997174858646,0.7098214285714286,-0.23264957622879692,0.3705357142857143,-0.4575441665833006,0.07589285714285714,-0.5195840535776465,0.26339285714285715,-0.2559145338516766,0.5491071428571429,-0.17060968923445108,"rowing, stationary"
0.505,0.12310478969357046,0.4083333333333333,0.05310402692663823,0.125,0.009655277623025134,-0.125,-0.009655277623025134,0.125,-0.02172437465180655,0.26166666666666666,0.0,0.0016666666666666668,0.0,-0.035,-0.44172895125339984,-0.05089999999999994,-0.5496720584955339,-0.09910000000000006,-0.8768952103064296,0.4683333333333333,-0.3789696467037365,0.5583333333333333,-0.2800030510677289,0.31833333333333336,-0.41034929897856814,-0.39166666666666666,-0.47552242293398783,-0.44166666666666665,-0.2800030510677289,-0.125,-0.3910387437325179,"rowing, stationary"
0.9294605809128631,0.04745792445876691,0.5643153526970954,-0.23074370167883224,0.04979253112033195,0.00490944046125175,-0.04979253112033195,-0.00490944046125175,0.45643153526970953,-0.2634733047538439,0.8091286307053942,0.034366083228762244,0.0,0.0016364801537505833,0.14937759336099585,-0.5187642087389349,0.18938381742738591,-0.6250247926743293,0.3126908713692946,-0.952542075541233,0.950207468879668,-0.20128705891132173,0.5435684647302904,-0.24710850321633807,0.2697095435684647,-0.46312388351141504,0.029045643153526972,-0.5776774942739559,0.4024896265560166,-0.3387513918263707,0.6970954356846473,-0.2536544238313404,"rowing, stationary"
-0.5425531914893617,0.5109001147700616,-0.4787234042553192,0.24328576893812454,-0.30851063829787234,0.0,0.30851063829787234,0.0,0.20212765957446807,0.28586077850229635,0.07446808510638298,0.4926536820997022,0.010638297872340425,0.0,0.13829787234042554,-0.3162714996195619,0.10578510638297883,-0.3441538733831381,-0.06323191489361712,-0.48909988522993847,-0.1595744680851064,-0.2736964900553901,-0.35106382978723405,-0.15813574980978096,-0.20212765957446807,-0.3162714996195619,0.4574468085106383,-0.3162714996195619,0.24468085106382978,-0.20071075937395275,0.07446808510638298,-0.30410721117265566,"rowing, stationary"
0.9078947368421053,0.16341387608101482,0.5921052631578947,-0.06728806662159434,0.08333333333333333,0.0032041936486473495,-0.08333333333333333,-0.0032041936486473495,0.5219298245614035,0.0032041936486473495,0.7675438596491229,0.10573839040536254,0.0043859649122807015,0.0032041936486473495,0.14473684210526316,-0.4133409806755081,0.11930789473684288,-0.5348087577020805,0.0561307017543852,-0.8365861239189851,0.9166666666666666,-0.26594807283773003,0.706140350877193,-0.3172151712160876,0.37280701754385964,-0.4069325933782134,-0.08333333333333333,-0.41974936797280277,0.5131578947368421,-0.3172151712160876,0.7412280701754386,-0.2787648474323194,"rowing, stationary"
0.7806267806267806,0.09798849223147232,0.4045584045584046,-0.0914559260827075,0.022792022792022793,0.019597698446294467,-0.022792022792022793,-0.019597698446294467,0.38746438746438744,-0.1502490214215909,0.6923076923076923,0.019597698446294467,0.0,0.0,-0.1794871794871795,-0.48667617808297925,-0.14159002849002852,-0.6102775556705288,-0.05214216524216521,-0.9020115077685277,0.1737891737891738,-0.25803636287621046,-0.037037037037037035,-0.1535153044959733,-0.14245014245014245,-0.44094821504162546,-0.21937321937321938,-0.5356704241987154,-0.12535612535612536,-0.3331608735870059,0.014245014245014245,-0.3592911381820652,"rowing, stationary"
0.17289719626168223,0.3644435938005913,0.09813084112149532,0.06198020302731145,-0.22897196261682243,0.014875248726554748,0.22897196261682243,-0.014875248726554748,0.4205607476635514,0.08429307611714358,0.5327102803738317,0.34708913695294413,0.0,0.0,0.0794392523364486,-0.33469309634748184,0.08237850467289676,-0.39083575593286896,0.09519158878504717,-0.6355564061994087,-0.17289719626168223,-0.06941782739058883,-0.37383177570093457,-0.11156436544916061,-0.19626168224299065,-0.3371723044685743,0.35514018691588783,-0.33221388822638936,0.5560747663551402,-0.14627327914445504,0.6261682242990654,-0.04462574617966424,"rowing, stationary"
-0.1069364161849711,0.23873116555789303,-0.16859344894026976,-0.12780557348048818,-0.20134874759152216,-0.007234277744178576,0.20134874759152216,0.007234277744178576,0.26685934489402696,-0.11695415686422032,0.25722543352601157,0.26284542470515493,0.0009633911368015414,0.0,0.027938342967244702,-0.4232052480344467,0.02866801541425815,-0.46855838206825107,0.0329890173410405,-0.7371545752948451,-0.38439306358381503,-0.03496567576352978,-0.4556840077071291,-0.16518267515874416,-0.2842003853564547,-0.41838239620499434,0.3400770712909441,-0.4280280998638991,0.5443159922928709,-0.1519198326277501,0.44990366088631983,0.03496567576352978,"rowing, stationary"
